CID	178	323	702	938	1493	1775	1935	1983	1986	2153	2157	2160	2244	2265	2313	2333	2477	2519	2554	2717	2725	2726	2727	2756	2764	2796	2801	2907	3016	3033	3114	3117	3121	3158	3325	3339	3372	3397	3440	3463	3488	3559	3658	3672	3696	3715	3748	3767	3869	3950	4044	4091	4098	4178	4260	4386	4449	4485	4495	4594	4680	4723	4746	4754	4763	4781	4927	4946	5039	5339	5355	5452	5472	5483	5505	5556	5576	5656	5694	5743	5852	5897	5921	5943	5953	5959	5991	6010	6046	6167	6197	6237	6758	6932	7577	7851	7858	7961	8370	9415	10438	11080	11831	12699	14052	14130	25674	28417	31703	36462	38853	39186	44093	47576	54454	54897	62857	64710	66380	119565	156391	157921	164877	174697	186907	441140	443953	444254	445354	445621	1548887	1549008	2733526	5271566	5280965	5281055	5284373	5284533	5388962	5447130	6604200	6914273	16129778	44567139	46931065	54675776	54677470	54690031	70691408	135398735	135398737
4754	0.16	0.56	0.09	0.44	0.6	0.46	0.43	0.85	0.15	0.21	0.48	0.36	0.52	0.16	0.55	0.42	0.26	0.21	0.56	0.42	0.39	0.44	0.4	0.17	0.44	0.58	0.45	0.16	0.49	0.54	0.44	0.1	0.14	0.57	0.18	0.47	0.43	0.58	0.53	0.55	0.52	0.39	0.41	0.39	0.5	0.53	0.45	0.43	0.51	0.21	0.56	0.08	0.35	0.61	0.55	0.58	0.64	0.52	0.65	0.49	0.53	0.52	0.18	1	0.44	0.57	0.47	0.57	0.55	0.45	0.56	0.44	0.34	0.2	0.41	0.36	0.18	0.57	0.41	0.21	0.15	0.58	0.11	0	0.52	0.55	0.4	0.21	0.16	0.54	0.26	0.45	0.42	0.52	0.5	0.08	0.14	0.33	0.25	0.31	0.21	0.44	0.43	0.1	0.21	0.91	0.16	0.35	0.42	0.39	0.5	0.61	0.2	0.53	0.26	0.35	0.62	0.24	0	0.16	0.48	0.2	0.48	0.43	0.46	0.4	0.18	0.33	0.25	0.22	0.33	0.39	0.57	0.24	0.31	0.53	0.31	0.21	0.46	0.55	0.54	0.53	0.4	0.39	0.32	0.43	0.39	0.43	0.45	0.44	0.43
4763	0.18	0.42	0.08	0.4	0.35	0.79	0.46	0.46	0.21	0.25	0.43	0.56	0.44	0.15	0.34	0.39	0.37	0.24	0.58	0.55	0.42	0.38	0.5	0.17	0.47	0.36	0.46	0.18	0.48	0.51	0.58	0.12	0.24	0.45	0.18	0.41	0.41	0.55	0.35	0.44	0.46	0.53	0.5	0.6	0.51	0.37	0.46	0.45	0.5	0.28	0.53	0.13	0.33	0.44	0.42	0.52	0.37	0.52	0.35	0.32	0.35	0.61	0.3	0.44	1	0.59	0.4	0.42	0.4	0.36	0.46	0.39	0.44	0.22	0.6	0.37	0.22	0.49	0.46	0.33	0.2	0.58	0.13	0	0.33	0.45	0.42	0.37	0.16	0.42	0.39	0.42	0.38	0.44	0.55	0.09	0.14	0.4	0.29	0.29	0.26	0.48	0.48	0.16	0.19	0.43	0.18	0.39	0.38	0.35	0.52	0.41	0.23	0.34	0.39	0.44	0.46	0.28	0	0.19	0.46	0.22	0.5	0.46	0.4	0.36	0.25	0.28	0.37	0.17	0.49	0.54	0.43	0.19	0.34	0.41	0.38	0.36	0.57	0.34	0.38	0.44	0.34	0.38	0.35	0.47	0.39	0.34	0.42	0.33	0.44
4781	0.14	0.36	0.08	0.46	0.45	0.63	0.53	0.6	0.17	0.26	0.39	0.49	0.36	0.19	0.49	0.34	0.37	0.27	0.69	0.51	0.51	0.55	0.41	0.19	0.52	0.34	0.61	0.14	0.61	0.58	0.6	0.13	0.22	0.4	0.21	0.36	0.54	0.66	0.41	0.37	0.42	0.44	0.49	0.47	0.67	0.46	0.54	0.52	0.46	0.24	0.59	0.08	0.42	0.37	0.37	0.61	0.51	0.55	0.43	0.37	0.42	0.47	0.24	0.57	0.59	1	0.58	0.37	0.39	0.41	0.45	0.55	0.44	0.19	0.46	0.48	0.22	0.43	0.47	0.28	0.18	0.68	0.15	0	0.4	0.48	0.36	0.31	0.16	0.37	0.29	0.37	0.34	0.35	0.61	0.06	0.13	0.37	0.27	0.32	0.23	0.55	0.55	0.12	0.18	0.56	0.16	0.41	0.32	0.32	0.41	0.52	0.28	0.41	0.3	0.5	0.4	0.27	0	0.17	0.38	0.19	0.65	0.42	0.35	0.31	0.22	0.25	0.29	0.14	0.44	0.52	0.39	0.18	0.29	0.43	0.37	0.3	0.52	0.41	0.4	0.44	0.3	0.45	0.32	0.42	0.38	0.39	0.5	0.38	0.52
4927	0.07	0.29	0.05	0.4	0.4	0.43	0.56	0.5	0.1	0.2	0.3	0.5	0.26	0.26	0.39	0.24	0.3	0.21	0.6	0.5	0.53	0.85	0.43	0.26	0.48	0.28	0.61	0.15	0.56	0.46	0.51	0.2	0.1	0.38	0.25	0.26	0.77	0.5	0.37	0.27	0.38	0.39	0.52	0.32	0.68	0.34	0.47	0.44	0.37	0.2	0.46	0.11	0.59	0.34	0.32	0.47	0.48	0.42	0.42	0.4	0.44	0.32	0.27	0.47	0.4	0.58	1	0.36	0.39	0.4	0.4	0.88	0.56	0.15	0.45	0.46	0.12	0.39	0.45	0.18	0.14	0.53	0.15	0	0.43	0.41	0.3	0.2	0.15	0.31	0.16	0.25	0.26	0.29	0.56	0.08	0.1	0.37	0.27	0.23	0.17	0.55	0.48	0.08	0.2	0.45	0.17	0.31	0.27	0.25	0.3	0.55	0.19	0.37	0.21	0.42	0.37	0.22	0	0.19	0.28	0.12	0.65	0.35	0.24	0.21	0.16	0.26	0.22	0.14	0.4	0.54	0.38	0.12	0.22	0.39	0.28	0.19	0.4	0.31	0.31	0.33	0.23	0.43	0.26	0.34	0.39	0.45	0.52	0.32	0.58
4946	0.11	0.62	0.1	0.35	0.41	0.42	0.36	0.49	0.11	0.13	0.64	0.51	0.57	0.12	0.53	0.53	0.2	0.12	0.4	0.38	0.35	0.33	0.37	0.15	0.41	0.54	0.39	0.18	0.38	0.43	0.38	0.12	0.18	0.78	0.13	0.57	0.41	0.38	0.48	0.64	0.56	0.5	0.53	0.45	0.42	0.46	0.34	0.3	0.63	0.2	0.49	0.09	0.25	0.74	0.71	0.47	0.49	0.45	0.51	0.42	0.56	0.51	0.28	0.57	0.42	0.37	0.36	1	0.47	0.4	0.56	0.34	0.35	0.2	0.44	0.31	0.16	0.71	0.35	0.34	0.2	0.44	0.12	0	0.55	0.51	0.56	0.32	0.18	0.65	0.29	0.57	0.56	0.66	0.41	0.1	0.15	0.3	0.22	0.41	0.18	0.42	0.39	0.09	0.28	0.59	0.18	0.4	0.64	0.57	0.56	0.53	0.2	0.47	0.37	0.29	0.76	0.33	0	0.19	0.65	0.18	0.41	0.6	0.54	0.49	0.32	0.45	0.33	0.28	0.45	0.51	0.74	0.19	0.44	0.48	0.38	0.3	0.54	0.38	0.38	0.46	0.53	0.39	0.38	0.57	0.39	0.31	0.45	0.5	0.37
5039	0.11	0.46	0.06	0.43	0.44	0.44	0.29	0.47	0.19	0.23	0.52	0.32	0.48	0.23	0.41	0.43	0.27	0.22	0.37	0.41	0.31	0.36	0.39	0.25	0.42	0.44	0.32	0.14	0.34	0.37	0.36	0.14	0.15	0.47	0.23	0.44	0.36	0.41	0.56	0.44	0.53	0.41	0.37	0.34	0.35	0.43	0.4	0.38	0.5	0.23	0.43	0.12	0.39	0.5	0.48	0.44	0.51	0.46	0.56	0.45	0.4	0.45	0.16	0.55	0.4	0.39	0.39	0.47	1	0.41	0.57	0.37	0.38	0.24	0.41	0.29	0.19	0.48	0.35	0.21	0.2	0.36	0.13	0	0.39	0.45	0.32	0.21	0.17	0.47	0.22	0.46	0.41	0.4	0.33	0.09	0.1	0.25	0.18	0.32	0.2	0.3	0.34	0.13	0.2	0.54	0.25	0.38	0.41	0.34	0.43	0.53	0.29	0.43	0.22	0.32	0.51	0.33	0	0.26	0.4	0.24	0.34	0.41	0.41	0.39	0.2	0.29	0.19	0.19	0.34	0.34	0.49	0.2	0.29	0.55	0.33	0.21	0.46	0.63	0.65	0.6	0.38	0.41	0.36	0.42	0.4	0.43	0.34	0.41	0.33
5339	0.07	0.38	0.04	0.61	0.42	0.38	0.48	0.5	0.16	0.29	0.43	0.3	0.47	0.28	0.52	0.41	0.43	0.29	0.44	0.37	0.49	0.38	0.35	0.27	0.51	0.31	0.38	0.12	0.41	0.5	0.57	0.09	0.16	0.38	0.28	0.39	0.44	0.4	0.56	0.38	0.56	0.45	0.35	0.36	0.4	0.57	0.56	0.54	0.53	0.16	0.56	0.09	0.5	0.36	0.37	0.56	0.46	0.43	0.42	0.58	0.56	0.4	0.18	0.45	0.36	0.41	0.4	0.4	0.41	1	0.54	0.39	0.34	0.16	0.4	0.45	0.11	0.4	0.55	0.25	0.17	0.41	0.08	0	0.57	0.43	0.35	0.24	0.11	0.39	0.24	0.43	0.39	0.36	0.37	0.06	0.09	0.2	0.15	0.28	0.14	0.38	0.34	0.08	0.14	0.47	0.16	0.44	0.44	0.36	0.45	0.5	0.19	0.55	0.28	0.53	0.39	0.24	0	0.19	0.39	0.15	0.42	0.4	0.38	0.35	0.22	0.27	0.19	0.16	0.39	0.33	0.37	0.14	0.3	0.67	0.27	0.23	0.39	0.43	0.44	0.49	0.4	0.49	0.3	0.47	0.59	0.62	0.4	0.51	0.45
5355	0.12	0.53	0.06	0.41	0.39	0.52	0.33	0.51	0.19	0.21	0.59	0.37	0.6	0.17	0.46	0.5	0.28	0.2	0.41	0.5	0.34	0.35	0.47	0.18	0.5	0.44	0.37	0.16	0.41	0.44	0.42	0.13	0.17	0.55	0.18	0.51	0.4	0.43	0.63	0.52	0.8	0.5	0.43	0.42	0.4	0.51	0.43	0.4	0.66	0.22	0.52	0.09	0.33	0.58	0.53	0.53	0.48	0.49	0.51	0.46	0.45	0.54	0.22	0.56	0.46	0.45	0.4	0.56	0.57	0.54	1	0.37	0.41	0.22	0.55	0.32	0.2	0.57	0.34	0.28	0.2	0.43	0.11	0	0.43	0.49	0.39	0.27	0.13	0.6	0.31	0.53	0.51	0.5	0.38	0.08	0.1	0.26	0.19	0.38	0.19	0.34	0.34	0.1	0.22	0.58	0.18	0.4	0.53	0.42	0.51	0.62	0.27	0.46	0.3	0.38	0.57	0.37	0	0.22	0.5	0.2	0.38	0.48	0.5	0.49	0.26	0.32	0.24	0.19	0.43	0.4	0.52	0.19	0.37	0.54	0.41	0.27	0.57	0.48	0.51	0.57	0.44	0.45	0.35	0.53	0.49	0.44	0.42	0.5	0.37
5452	0.07	0.28	0.04	0.38	0.39	0.4	0.54	0.46	0.1	0.18	0.29	0.47	0.25	0.25	0.38	0.23	0.3	0.2	0.57	0.49	0.51	0.8	0.4	0.24	0.45	0.26	0.59	0.14	0.51	0.44	0.5	0.19	0.1	0.36	0.25	0.26	0.75	0.47	0.36	0.26	0.37	0.37	0.48	0.31	0.65	0.34	0.44	0.42	0.36	0.18	0.44	0.1	0.54	0.33	0.31	0.45	0.45	0.4	0.4	0.37	0.42	0.31	0.26	0.44	0.39	0.55	0.88	0.34	0.37	0.39	0.37	1	0.54	0.15	0.43	0.43	0.11	0.38	0.45	0.18	0.13	0.51	0.14	0	0.43	0.4	0.29	0.19	0.14	0.3	0.16	0.25	0.27	0.28	0.53	0.08	0.09	0.34	0.25	0.22	0.15	0.52	0.46	0.07	0.16	0.42	0.17	0.3	0.27	0.25	0.29	0.52	0.19	0.35	0.2	0.4	0.36	0.21	0	0.19	0.27	0.11	0.62	0.33	0.24	0.21	0.17	0.27	0.22	0.13	0.39	0.51	0.36	0.11	0.22	0.38	0.25	0.18	0.37	0.29	0.28	0.31	0.23	0.42	0.26	0.33	0.37	0.42	0.51	0.3	0.55
5472	0.06	0.34	0.04	0.36	0.31	0.47	0.44	0.36	0.12	0.16	0.36	0.53	0.3	0.21	0.37	0.29	0.25	0.17	0.49	0.7	0.53	0.62	0.51	0.2	0.36	0.35	0.57	0.16	0.52	0.47	0.42	0.17	0.12	0.4	0.23	0.35	0.53	0.41	0.4	0.31	0.44	0.49	0.59	0.37	0.52	0.37	0.39	0.39	0.37	0.18	0.38	0.09	0.51	0.36	0.35	0.4	0.39	0.36	0.32	0.36	0.34	0.38	0.26	0.34	0.44	0.44	0.56	0.35	0.38	0.34	0.41	0.54	1	0.16	0.5	0.47	0.14	0.42	0.45	0.2	0.13	0.46	0.13	0.01	0.33	0.39	0.32	0.21	0.14	0.32	0.18	0.31	0.29	0.32	0.5	0.08	0.1	0.37	0.35	0.25	0.17	0.5	0.46	0.06	0.13	0.32	0.16	0.3	0.27	0.27	0.34	0.43	0.21	0.37	0.21	0.44	0.4	0.23	0	0.16	0.31	0.12	0.5	0.37	0.29	0.31	0.16	0.24	0.25	0.12	0.45	0.56	0.4	0.11	0.22	0.37	0.24	0.25	0.4	0.27	0.26	0.31	0.25	0.39	0.23	0.32	0.38	0.45	0.42	0.27	0.52
5483	0.38	0.12	0.21	0.17	0.11	0.22	0.1	0.23	0.29	0.24	0.15	0.16	0.14	0.14	0.14	0.09	0.18	0.22	0.16	0.26	0.11	0.14	0.28	0.23	0.2	0.14	0.12	0.34	0.19	0.2	0.17	0.31	0.32	0.14	0.19	0.11	0.17	0.21	0.2	0.15	0.2	0.17	0.18	0.18	0.13	0.13	0.2	0.17	0.22	0.36	0.2	0.21	0.14	0.16	0.19	0.2	0.15	0.18	0.14	0.13	0.1	0.18	0.29	0.2	0.22	0.19	0.15	0.2	0.24	0.16	0.22	0.15	0.16	1	0.28	0.09	0.49	0.16	0.2	0.14	0.62	0.2	0.31	0	0.12	0.23	0.1	0.16	0.33	0.19	0.32	0.1	0.08	0.1	0.11	0.26	0.18	0.07	0.04	0.27	0.21	0.1	0.09	0.29	0.5	0.21	0.63	0.12	0.14	0.11	0.2	0.21	0.63	0.13	0.19	0.13	0.17	0.4	0	0.56	0.14	0.43	0.12	0.21	0.11	0.08	0.26	0.27	0.16	0.29	0.19	0.14	0.15	0.26	0.24	0.21	0.4	0.15	0.34	0.13	0.17	0.16	0.1	0.21	0.28	0.18	0.18	0.19	0.13	0.15	0.13
5505	0.16	0.4	0.08	0.34	0.33	0.55	0.39	0.43	0.26	0.2	0.36	0.58	0.37	0.18	0.32	0.3	0.28	0.19	0.56	0.6	0.39	0.42	0.79	0.23	0.39	0.34	0.45	0.2	0.46	0.41	0.42	0.2	0.2	0.45	0.26	0.33	0.47	0.51	0.4	0.39	0.54	0.43	0.47	0.48	0.5	0.29	0.42	0.39	0.44	0.35	0.41	0.15	0.38	0.48	0.42	0.42	0.35	0.43	0.39	0.34	0.32	0.48	0.3	0.41	0.6	0.46	0.45	0.44	0.41	0.4	0.55	0.43	0.5	0.28	1	0.35	0.2	0.47	0.41	0.24	0.23	0.5	0.17	0	0.31	0.46	0.37	0.26	0.17	0.43	0.26	0.32	0.3	0.4	0.51	0.14	0.13	0.41	0.3	0.27	0.25	0.45	0.42	0.2	0.25	0.39	0.21	0.31	0.33	0.28	0.42	0.41	0.24	0.32	0.27	0.36	0.49	0.28	0	0.27	0.36	0.2	0.48	0.43	0.32	0.29	0.2	0.3	0.33	0.18	0.52	0.52	0.44	0.18	0.3	0.36	0.38	0.26	0.55	0.3	0.33	0.37	0.28	0.37	0.32	0.39	0.47	0.4	0.37	0.27	0.43
5556	0.05	0.26	0.03	0.41	0.31	0.44	0.59	0.37	0.16	0.31	0.3	0.42	0.24	0.32	0.48	0.26	0.42	0.34	0.55	0.42	0.63	0.49	0.36	0.33	0.4	0.27	0.61	0.11	0.69	0.49	0.53	0.11	0.09	0.34	0.29	0.3	0.44	0.44	0.37	0.24	0.37	0.38	0.48	0.3	0.57	0.49	0.46	0.45	0.33	0.18	0.42	0.12	0.53	0.3	0.29	0.42	0.52	0.39	0.31	0.47	0.45	0.34	0.2	0.36	0.37	0.48	0.46	0.31	0.29	0.45	0.32	0.43	0.47	0.09	0.35	1	0.11	0.35	0.61	0.18	0.09	0.47	0.11	0.01	0.45	0.38	0.28	0.19	0.1	0.28	0.15	0.27	0.25	0.27	0.48	0.06	0.07	0.26	0.26	0.21	0.13	0.49	0.43	0.07	0.12	0.34	0.08	0.33	0.25	0.23	0.29	0.39	0.14	0.56	0.19	0.65	0.33	0.17	0	0.08	0.28	0.1	0.58	0.31	0.25	0.27	0.14	0.19	0.21	0.09	0.29	0.46	0.34	0.09	0.19	0.45	0.22	0.21	0.36	0.32	0.34	0.41	0.21	0.45	0.23	0.3	0.43	0.49	0.45	0.35	0.68
5576	0.33	0.14	0.18	0.15	0.11	0.23	0.09	0.18	0.26	0.24	0.19	0.17	0.15	0.12	0.17	0.12	0.2	0.25	0.16	0.22	0.11	0.11	0.19	0.15	0.15	0.2	0.13	0.25	0.18	0.15	0.16	0.26	0.3	0.17	0.15	0.16	0.14	0.18	0.15	0.15	0.16	0.18	0.18	0.17	0.14	0.15	0.16	0.15	0.17	0.27	0.15	0.21	0.11	0.16	0.22	0.15	0.17	0.15	0.12	0.11	0.11	0.25	0.2	0.18	0.22	0.22	0.12	0.16	0.19	0.11	0.2	0.11	0.14	0.49	0.2	0.11	1	0.18	0.12	0.18	0.38	0.18	0.28	0	0.12	0.18	0.11	0.19	0.36	0.19	0.28	0.12	0.11	0.12	0.1	0.16	0.15	0.07	0.04	0.35	0.26	0.09	0.11	0.26	0.33	0.17	0.33	0.15	0.14	0.12	0.17	0.22	0.49	0.16	0.19	0.15	0.15	0.32	0	0.3	0.14	0.36	0.14	0.25	0.14	0.14	0.3	0.23	0.15	0.24	0.15	0.15	0.19	0.28	0.2	0.18	0.31	0.2	0.29	0.15	0.18	0.16	0.1	0.16	0.29	0.18	0.15	0.13	0.15	0.16	0.11
5656	0.1	0.64	0.1	0.41	0.48	0.46	0.37	0.54	0.1	0.12	0.64	0.58	0.6	0.1	0.51	0.56	0.23	0.13	0.44	0.45	0.42	0.37	0.38	0.13	0.42	0.56	0.46	0.16	0.44	0.45	0.41	0.15	0.23	0.81	0.12	0.6	0.43	0.41	0.45	0.65	0.55	0.61	0.53	0.56	0.51	0.5	0.35	0.34	0.62	0.19	0.51	0.09	0.29	0.69	0.73	0.5	0.5	0.49	0.51	0.42	0.57	0.57	0.29	0.57	0.49	0.43	0.39	0.71	0.48	0.4	0.57	0.38	0.42	0.16	0.47	0.35	0.18	1	0.34	0.36	0.18	0.45	0.13	0	0.55	0.49	0.65	0.38	0.16	0.62	0.3	0.6	0.55	0.74	0.46	0.08	0.16	0.35	0.26	0.42	0.22	0.43	0.44	0.09	0.22	0.58	0.16	0.46	0.55	0.54	0.62	0.58	0.23	0.45	0.4	0.32	0.78	0.28	0	0.17	0.7	0.2	0.5	0.64	0.58	0.53	0.32	0.37	0.38	0.22	0.49	0.55	0.8	0.21	0.4	0.49	0.35	0.36	0.53	0.41	0.4	0.47	0.51	0.35	0.33	0.59	0.39	0.32	0.5	0.44	0.39
5694	0.1	0.31	0.06	0.5	0.35	0.45	0.62	0.45	0.19	0.35	0.28	0.37	0.3	0.38	0.48	0.26	0.45	0.35	0.56	0.49	0.59	0.48	0.4	0.36	0.46	0.31	0.53	0.15	0.55	0.57	0.57	0.1	0.16	0.32	0.36	0.32	0.49	0.52	0.43	0.3	0.39	0.39	0.45	0.37	0.5	0.5	0.53	0.51	0.36	0.2	0.55	0.11	0.57	0.31	0.31	0.52	0.46	0.46	0.36	0.55	0.46	0.38	0.2	0.41	0.46	0.47	0.45	0.35	0.35	0.55	0.34	0.45	0.45	0.2	0.41	0.61	0.12	0.34	1	0.2	0.18	0.55	0.08	0.01	0.46	0.43	0.3	0.21	0.11	0.32	0.22	0.28	0.25	0.3	0.47	0.06	0.1	0.25	0.23	0.23	0.16	0.51	0.45	0.09	0.16	0.4	0.19	0.35	0.29	0.27	0.36	0.43	0.19	0.5	0.24	0.61	0.34	0.23	0	0.2	0.33	0.15	0.5	0.33	0.27	0.26	0.17	0.23	0.22	0.14	0.4	0.4	0.3	0.14	0.25	0.59	0.25	0.24	0.39	0.3	0.32	0.37	0.25	0.52	0.27	0.32	0.51	0.58	0.42	0.36	0.6
5743	0.1	0.31	0.14	0.21	0.2	0.31	0.2	0.23	0.09	0.11	0.38	0.3	0.36	0.06	0.23	0.37	0.22	0.12	0.22	0.23	0.2	0.17	0.18	0.08	0.31	0.27	0.22	0.11	0.23	0.29	0.26	0.08	0.33	0.33	0.09	0.41	0.25	0.25	0.24	0.39	0.28	0.41	0.29	0.44	0.24	0.29	0.2	0.18	0.39	0.13	0.33	0.05	0.12	0.29	0.33	0.31	0.2	0.34	0.19	0.17	0.25	0.35	0.22	0.21	0.33	0.28	0.18	0.34	0.21	0.25	0.28	0.18	0.2	0.14	0.24	0.18	0.18	0.36	0.2	1	0.19	0.31	0.08	0	0.25	0.28	0.51	0.81	0.11	0.32	0.42	0.4	0.44	0.37	0.24	0.04	0.2	0.18	0.12	0.42	0.31	0.24	0.29	0.06	0.18	0.25	0.17	0.47	0.43	0.42	0.35	0.29	0.21	0.21	0.64	0.2	0.31	0.31	0	0.18	0.43	0.2	0.25	0.42	0.4	0.38	0.39	0.34	0.44	0.22	0.43	0.3	0.31	0.26	0.45	0.26	0.37	0.75	0.36	0.19	0.18	0.25	0.36	0.26	0.36	0.44	0.23	0.17	0.35	0.34	0.19
5852	0.35	0.15	0.24	0.19	0.15	0.2	0.1	0.19	0.24	0.18	0.15	0.16	0.19	0.12	0.14	0.13	0.15	0.16	0.15	0.2	0.1	0.12	0.21	0.18	0.21	0.16	0.12	0.29	0.15	0.21	0.17	0.28	0.5	0.15	0.17	0.14	0.16	0.18	0.19	0.2	0.18	0.19	0.18	0.26	0.13	0.14	0.19	0.16	0.22	0.28	0.22	0.2	0.1	0.21	0.2	0.22	0.12	0.2	0.15	0.11	0.11	0.2	0.28	0.15	0.2	0.18	0.14	0.2	0.2	0.17	0.2	0.13	0.13	0.62	0.23	0.09	0.38	0.18	0.18	0.19	1	0.17	0.28	0	0.13	0.2	0.13	0.23	0.28	0.17	0.31	0.14	0.11	0.15	0.14	0.27	0.2	0.08	0.04	0.31	0.25	0.12	0.12	0.23	0.49	0.18	0.79	0.16	0.18	0.14	0.26	0.18	0.55	0.11	0.26	0.12	0.16	0.34	0	0.69	0.19	0.53	0.12	0.24	0.14	0.11	0.32	0.27	0.21	0.37	0.24	0.13	0.16	0.29	0.32	0.17	0.36	0.22	0.3	0.14	0.13	0.14	0.14	0.18	0.24	0.19	0.18	0.15	0.15	0.14	0.12
5897	0.17	0.38	0.07	0.43	0.41	0.63	0.58	0.62	0.16	0.23	0.37	0.56	0.34	0.18	0.45	0.34	0.32	0.22	0.73	0.51	0.52	0.49	0.41	0.19	0.51	0.32	0.61	0.14	0.64	0.61	0.58	0.11	0.17	0.45	0.19	0.34	0.55	0.72	0.41	0.35	0.42	0.43	0.5	0.46	0.68	0.44	0.52	0.5	0.47	0.22	0.66	0.09	0.39	0.42	0.38	0.62	0.43	0.56	0.43	0.38	0.45	0.47	0.29	0.58	0.58	0.68	0.53	0.44	0.36	0.41	0.43	0.51	0.46	0.2	0.5	0.47	0.18	0.45	0.55	0.31	0.17	1	0.11	0	0.41	0.55	0.44	0.34	0.12	0.43	0.29	0.36	0.33	0.38	0.73	0.09	0.12	0.36	0.26	0.27	0.23	0.66	0.76	0.1	0.18	0.54	0.15	0.42	0.34	0.32	0.44	0.48	0.2	0.4	0.28	0.45	0.45	0.23	0	0.15	0.4	0.16	0.69	0.41	0.34	0.3	0.19	0.27	0.31	0.15	0.45	0.59	0.42	0.16	0.28	0.41	0.32	0.32	0.49	0.35	0.35	0.44	0.28	0.45	0.3	0.41	0.39	0.4	0.52	0.4	0.55
5921	0.32	0.06	0.24	0.1	0.1	0.11	0.1	0.11	0.2	0.12	0.11	0.18	0.07	0.11	0.1	0.05	0.12	0.13	0.13	0.14	0.12	0.13	0.17	0.15	0.1	0.07	0.14	0.34	0.13	0.09	0.12	0.54	0.18	0.13	0.13	0.06	0.12	0.14	0.08	0.07	0.1	0.12	0.14	0.09	0.16	0.06	0.15	0.14	0.12	0.34	0.09	0.35	0.12	0.12	0.12	0.09	0.12	0.12	0.1	0.08	0.09	0.11	0.27	0.11	0.13	0.15	0.15	0.12	0.13	0.08	0.11	0.14	0.13	0.31	0.17	0.11	0.28	0.13	0.08	0.08	0.28	0.11	1	0	0.09	0.13	0.06	0.09	0.6	0.1	0.16	0.05	0.05	0.07	0.11	0.33	0.15	0.08	0.04	0.16	0.2	0.09	0.12	0.41	0.38	0.1	0.25	0.1	0.07	0.05	0.09	0.1	0.24	0.08	0.09	0.09	0.13	0.16	0	0.25	0.06	0.26	0.14	0.12	0.05	0.05	0.15	0.16	0.14	0.18	0.07	0.16	0.13	0.18	0.11	0.08	0.19	0.09	0.14	0.11	0.11	0.1	0.04	0.08	0.14	0.1	0.09	0.09	0.11	0.08	0.12
5943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0.01	0.01	0.02	0	0	0.01	0.01	0.06	0.01	0.02	0	0	0	0	0	0.01	0	0	0.01	0	0.01	0.01	0.01	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0.01	0	0	0.01	0	0	0	0	1	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0.01	0	0	0	0	0	0.02	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0.01	0	0	0.01
5953	0.06	0.4	0.07	0.54	0.44	0.34	0.58	0.5	0.08	0.23	0.46	0.35	0.4	0.24	0.61	0.4	0.39	0.25	0.43	0.34	0.6	0.4	0.25	0.22	0.45	0.36	0.44	0.12	0.47	0.44	0.59	0.1	0.14	0.5	0.19	0.39	0.49	0.4	0.46	0.45	0.43	0.42	0.44	0.35	0.47	0.65	0.5	0.48	0.49	0.13	0.47	0.07	0.45	0.46	0.5	0.47	0.52	0.45	0.43	0.6	0.77	0.4	0.2	0.52	0.33	0.4	0.43	0.55	0.39	0.57	0.43	0.43	0.33	0.12	0.31	0.45	0.12	0.55	0.46	0.25	0.13	0.41	0.09	0	1	0.47	0.42	0.24	0.14	0.46	0.23	0.42	0.44	0.48	0.38	0.05	0.11	0.21	0.16	0.32	0.13	0.41	0.37	0.06	0.18	0.54	0.11	0.44	0.47	0.46	0.42	0.53	0.17	0.6	0.29	0.49	0.48	0.25	0	0.13	0.47	0.12	0.49	0.44	0.41	0.37	0.27	0.35	0.25	0.19	0.32	0.4	0.51	0.13	0.33	0.61	0.28	0.24	0.39	0.4	0.38	0.46	0.42	0.51	0.33	0.46	0.46	0.47	0.61	0.53	0.45
